unit_count,pair_id,t,compactness_score,contact_fraction_vs_target,CYP_MEP_contact_fraction_vs_target,axial_register_score,angular_phase_order_score,refined_angular_phase_score,rmsd_formedness_score,seed_formation_score,notes
4,0,0.000,0.610100,0.000000,0.000000,0.406239,,0.882985,0.300302,0.420571,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.200,0.651624,0.164535,0.170137,0.482967,,0.892452,0.392374,0.500986,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.250,0.672676,0.199370,0.205836,0.505169,,0.899136,0.423089,0.524816,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.300,0.693728,0.234205,0.241535,0.527371,,0.905820,0.453804,0.548646,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.350,0.714780,0.269041,0.277235,0.549573,,0.912504,0.484519,0.572475,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.400,0.735832,0.303876,0.312934,0.571775,,0.919188,0.515234,0.596305,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.450,0.756884,0.338711,0.348633,0.593977,,0.925872,0.545949,0.620134,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.500,0.777936,0.373546,0.384332,0.616178,,0.932557,0.576664,0.643964,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.550,0.798988,0.408382,0.420032,0.638380,,0.939241,0.607379,0.667794,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.600,0.820040,0.443217,0.455731,0.660582,,0.945925,0.638094,0.691623,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.650,0.841092,0.478052,0.491430,0.682784,,0.952609,0.668809,0.715453,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.700,0.862144,0.512887,0.527129,0.704986,,0.959293,0.699524,0.739282,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.750,0.883196,0.547723,0.562829,0.727188,,0.965977,0.730239,0.763112,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.800,0.904248,0.582558,0.598528,0.749390,,0.972661,0.760954,0.786942,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.850,0.925300,0.617393,0.634227,0.771592,,0.979345,0.791669,0.810771,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.900,0.946352,0.652228,0.669926,0.793794,,0.986029,0.822384,0.834601,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,0.950,0.967404,0.687064,0.705626,0.815996,,0.992713,0.853099,0.858430,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,9,1.000,0.988456,0.721899,0.741325,0.838198,,0.999397,0.883814,0.882260,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.000,0.494659,0.000000,0.000000,0.362377,,0.542900,0.145194,0.310115,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.050,0.519926,0.045543,0.045899,0.389202,,0.565706,0.183866,0.341580,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.100,0.545193,0.091085,0.091798,0.416026,,0.588512,0.222537,0.373046,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.150,0.570460,0.136628,0.137697,0.442851,,0.611317,0.261209,0.404511,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.200,0.595727,0.182171,0.183596,0.469676,,0.634123,0.299881,0.435976,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.250,0.620994,0.227713,0.229495,0.496501,,0.656929,0.338553,0.467441,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.300,0.646261,0.273256,0.275394,0.523325,,0.679735,0.377224,0.498907,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.350,0.671528,0.318799,0.321293,0.550150,,0.702540,0.415896,0.530372,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.400,0.696795,0.364341,0.367192,0.576975,,0.725346,0.454568,0.561837,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.450,0.722062,0.409884,0.413091,0.603799,,0.748152,0.493239,0.593303,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.500,0.747329,0.455427,0.458991,0.630624,,0.770957,0.531911,0.624768,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.550,0.772597,0.500969,0.504890,0.657449,,0.793763,0.570583,0.656233,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.600,0.797864,0.546512,0.550789,0.684273,,0.816569,0.609255,0.687699,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.650,0.823131,0.592054,0.596688,0.711098,,0.839375,0.647926,0.719164,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.700,0.848398,0.637597,0.642587,0.737923,,0.862181,0.686598,0.750629,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.750,0.873665,0.683140,0.688486,0.764748,,0.884986,0.725270,0.782094,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.800,0.898932,0.728682,0.734385,0.791572,,0.907792,0.763942,0.813560,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.850,0.924199,0.774225,0.780284,0.818397,,0.930598,0.802613,0.845025,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.900,0.949466,0.819768,0.826183,0.845222,,0.953404,0.841285,0.876490,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,0.950,0.974733,0.865310,0.872082,0.872046,,0.976209,0.879957,0.907956,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,10,1.000,1.000000,0.910853,0.917981,0.898871,,0.999015,0.918628,0.939421,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.000,0.554038,0.000000,0.000000,0.559000,,0.592592,0.200987,0.350867,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.050,0.576126,0.040988,0.041115,0.578230,,0.612841,0.236471,0.379607,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.100,0.598214,0.081977,0.082229,0.597460,,0.633091,0.271955,0.408346,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.150,0.620302,0.122965,0.123344,0.616689,,0.653340,0.307438,0.437086,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.200,0.642390,0.163953,0.164458,0.635919,,0.673590,0.342922,0.465826,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.250,0.664478,0.204942,0.205573,0.655149,,0.693839,0.378405,0.494565,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.300,0.686567,0.245930,0.246688,0.674378,,0.714089,0.413889,0.523305,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.350,0.708655,0.286918,0.287802,0.693608,,0.734338,0.449372,0.552045,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.400,0.730743,0.327907,0.328917,0.712838,,0.754588,0.484856,0.580785,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.450,0.752831,0.368895,0.370031,0.732068,,0.774837,0.520339,0.609524,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.500,0.774919,0.409884,0.411146,0.751297,,0.795087,0.555823,0.638264,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.550,0.797007,0.450872,0.452261,0.770527,,0.815336,0.591306,0.667004,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.600,0.819095,0.491860,0.493375,0.789757,,0.835585,0.626790,0.695743,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.650,0.841183,0.532849,0.534490,0.808987,,0.855835,0.662273,0.724483,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.700,0.863271,0.573837,0.575604,0.828216,,0.876084,0.697757,0.753223,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.750,0.885360,0.614825,0.616719,0.847446,,0.896334,0.733241,0.781963,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.800,0.907448,0.655814,0.657834,0.866676,,0.916583,0.768724,0.810702,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.850,0.929536,0.696802,0.698948,0.885906,,0.936833,0.804208,0.839442,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.900,0.951624,0.737790,0.740063,0.905135,,0.957082,0.839691,0.868182,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,0.950,0.973712,0.778779,0.781177,0.924365,,0.977332,0.875175,0.896921,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,11,1.000,0.995800,0.819767,0.822292,0.943595,,0.997581,0.910658,0.925661,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.000,0.524734,0.000000,0.000000,0.377839,,0.906576,0.245245,0.335390,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.050,0.547843,0.037597,0.037434,0.400657,,0.911221,0.276558,0.362940,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.100,0.570952,0.075194,0.074869,0.423476,,0.915865,0.307871,0.390490,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.150,0.594061,0.112791,0.112303,0.446294,,0.920510,0.339183,0.418040,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.200,0.617170,0.150388,0.149737,0.469113,,0.925154,0.370496,0.445590,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.250,0.640279,0.187984,0.187171,0.491931,,0.929799,0.401809,0.473141,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.300,0.663388,0.225581,0.224606,0.514749,,0.934444,0.433121,0.500691,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.350,0.686497,0.263178,0.262040,0.537568,,0.939088,0.464434,0.528241,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.400,0.709606,0.300775,0.299474,0.560386,,0.943733,0.495747,0.555791,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.450,0.732715,0.338372,0.336909,0.583205,,0.948377,0.527059,0.583341,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.500,0.755823,0.375969,0.374343,0.606023,,0.953022,0.558372,0.610891,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.550,0.778932,0.413566,0.411777,0.628841,,0.957667,0.589684,0.638441,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.600,0.802041,0.451163,0.449212,0.651660,,0.962311,0.620997,0.665991,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.650,0.825150,0.488760,0.486646,0.674478,,0.966956,0.652310,0.693541,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.700,0.848259,0.526357,0.524080,0.697297,,0.971600,0.683622,0.721091,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.750,0.871368,0.563953,0.561514,0.720115,,0.976245,0.714935,0.748641,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.800,0.894477,0.601550,0.598949,0.742933,,0.980890,0.746248,0.776192,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.850,0.917586,0.639147,0.636383,0.765752,,0.985534,0.777560,0.803742,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.900,0.940695,0.676744,0.673817,0.788570,,0.990179,0.808873,0.831292,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,0.950,0.963804,0.714341,0.711252,0.811389,,0.994823,0.840186,0.858842,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,12,1.000,0.986913,0.751938,0.748686,0.834207,,0.999468,0.871498,0.886392,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.000,0.567976,0.000000,0.000000,0.537662,,0.806199,0.154521,0.324461,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.050,0.588581,0.036240,0.037014,0.556089,,0.815782,0.190048,0.352667,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.100,0.609186,0.072481,0.074027,0.574516,,0.825365,0.225574,0.380872,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.150,0.629791,0.108721,0.111041,0.592943,,0.834947,0.261101,0.409078,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.200,0.650395,0.144961,0.148055,0.611370,,0.844530,0.296627,0.437283,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.250,0.671000,0.181201,0.185068,0.629797,,0.854113,0.332154,0.465489,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.300,0.691605,0.217442,0.222082,0.648224,,0.863695,0.367680,0.493694,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.350,0.712210,0.253682,0.259096,0.666651,,0.873278,0.403206,0.521900,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.400,0.732815,0.289922,0.296109,0.685078,,0.882861,0.438733,0.550105,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.450,0.753420,0.326163,0.333123,0.703505,,0.892444,0.474259,0.578311,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.500,0.774025,0.362403,0.370136,0.721932,,0.902027,0.509786,0.606517,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.550,0.794629,0.398643,0.407150,0.740359,,0.911609,0.545312,0.634722,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.600,0.815234,0.434884,0.444164,0.758786,,0.921192,0.580839,0.662928,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.650,0.835839,0.471124,0.481177,0.777213,,0.930775,0.616365,0.691133,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.700,0.856444,0.507364,0.518191,0.795640,,0.940357,0.651892,0.719339,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.750,0.877049,0.543604,0.555205,0.814067,,0.949940,0.687418,0.747544,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.800,0.897654,0.579845,0.592218,0.832494,,0.959523,0.722944,0.775750,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.850,0.918258,0.616085,0.629232,0.850921,,0.969106,0.758471,0.803955,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.900,0.938863,0.652325,0.666246,0.869348,,0.978689,0.793997,0.832161,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,0.950,0.959468,0.688566,0.703259,0.887775,,0.988271,0.829524,0.860366,linear interpolation in oriented order-parameter space; not atomistic dynamics
4,13,1.000,0.980073,0.724806,0.740273,0.906202,,0.997854,0.865050,0.888572,linear interpolation in oriented order-parameter space; not atomistic dynamics
