rise_label,twist_deg,candidate_id,source_pdb,dest_pdb,status,kept_atoms,removed_atoms
rise3p40,31,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand1,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand1\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand10,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand10\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand10\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand11,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand11\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand11\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand12,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand12\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand12\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand13,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand13\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand13\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand14,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand14\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand14\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand15,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand15\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand15\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand16,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand16\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand16\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand17,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand17\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand17\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand18,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand18\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand18\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand19,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand19\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand19\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand2,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand2\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand20,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand20\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand20\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand21,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand21\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand21\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand3,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand3\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand4,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand4\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand5,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand5\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand6,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand6\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand7,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand7\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand8,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand8\initial.pdb,glu_ablated,2364,1446
rise3p40,31,cand9,inputs\asem_matched_twist_scan\rise3p40\sidechain\31\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\31\cand9\initial.pdb,glu_ablated,2364,1446
rise3p40,32,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\32\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\32\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,32,cand1,inputs\asem_matched_twist_scan\rise3p40\sidechain\32\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\32\cand1\initial.pdb,glu_ablated,2364,1446
rise3p40,32,cand2,inputs\asem_matched_twist_scan\rise3p40\sidechain\32\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\32\cand2\initial.pdb,glu_ablated,2364,1446
rise3p40,32,cand3,inputs\asem_matched_twist_scan\rise3p40\sidechain\32\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\32\cand3\initial.pdb,glu_ablated,2364,1446
rise3p40,32,cand4,inputs\asem_matched_twist_scan\rise3p40\sidechain\32\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\32\cand4\initial.pdb,glu_ablated,2364,1446
rise3p40,32,cand5,inputs\asem_matched_twist_scan\rise3p40\sidechain\32\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\32\cand5\initial.pdb,glu_ablated,2364,1446
rise3p40,32,cand6,inputs\asem_matched_twist_scan\rise3p40\sidechain\32\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\32\cand6\initial.pdb,glu_ablated,2364,1446
